
27/10/2017 16:28:7,model=ONEPLUS A3003,32.1676567,34.80992879,27.0,8,888Corp,0a:8d:db:6e:71:6d,1,-78,Mouly,7c:b7:33:2e:76:73,11,-82,CEO-WiFi_2.4,c4:12:f5:80:24:0b,1,-82,Efrat Networks MM,94:f6:65:5b:b2:28,5,-84,888Corp,0a:8d:cb:6e:71:6d,44,-85,888Guest,02:8d:cb:6e:71:6d,44,-85,Guest Neetwork MM,94:f6:65:1b:b2:28,5,-87,888Corp,0a:8d:cb:6e:71:be,44,-94,
27/10/2017 16:28:5,model=ONEPLUS A3003,32.16770216,34.80997915,28.0,1,Nomi Fix WIFI,c4:6e:1f:30:2b:7c,1,-83,
27/10/2017 16:28:2,model=ONEPLUS A3003,32.16787145,34.81013471,28.0,12,Bezeq Free F026CC,6a:0c:c8:1d:c8:28,1,-70,Neeman2.4,20:0c:c8:1d:c8:2b,1,-75,oved-main_2EX,74:da:38:97:66:9d,6,-79,Oberyn Martell,18:d6:c7:fb:1c:0e,8,-81,HP-Print-C1-Deskjet 4640 series,28:80:23:f6:e0:c1,11,-81,3Com,00:0f:cb:b5:2e:78,11,-83,oved-main,74:da:3a:97:66:9e,6,-84,ZEISS_YEHUDA,00:1d:aa:fb:1f:b0,6,-88,RS_GUEST,ec:08:6b:38:0d:dd,13,-88,iFOREX,f8:d1:11:b1:92:93,13,-88,
27/10/2017 16:28:1,model=ONEPLUS A3003,32.16795035,34.81018513,28.0,6,happy,00:78:9e:fa:81:bc,1,-78,Shaked-Guest WiFi,b0:aa:77:f1:3a:68,11,-85,888Corp,0a:8d:db:6e:71:bf,1,-87,island-074FA0,50:a7:33:47:4f:a3,6,-87,terry_ap,5c:83:8f:33:bd:68,1,-89,888Corp,8e:15:54:a9:32:e6,40,-91,
27/10/2017 16:27:58,model=ONEPLUS A3003,32.16822321,34.81032406,28.0,1,devolo-0f4,30:d3:2d:37:20:f4,11,-86,
27/10/2017 16:27:52,model=ONEPLUS A3003,32.16883694,34.81057229,29.0,2,home,00:13:d4:0f:f3:ba,1,-86,HP-Setup>75-M277 LaserJet,92:cd:b6:2b:e9:75,1,-90,
27/10/2017 16:27:51,model=ONEPLUS A3003,32.16893698,34.81061436,29.0,13,Bezeq Free F026CC,6a:0c:c8:1d:c8:28,1,-70,Neeman2.4,20:0c:c8:1d:c8:2b,1,-75,DIRECT-A4-HP OfficeJet 6950,c8:d3:ff:f9:48:a5,1,-77,Oberyn Martell,18:d6:c7:fb:1c:0e,8,-77,oved-main_2EX,74:da:38:97:66:9d,6,-79,RS_GUEST,ec:08:6b:38:0d:dd,13,-81,HP-Print-C1-Deskjet 4640 series,28:80:23:f6:e0:c1,11,-81,3Com,00:0f:cb:b5:2e:78,11,-83,oved-main,74:da:3a:97:66:9e,6,-84,ZEISS_YEHUDA,00:1d:aa:fb:1f:b0,6,-88,
27/10/2017 16:27:48,model=ONEPLUS A3003,32.1692516,34.81073625,30.0,3,stephane,14:cc:20:eb:e7:53,1,-76,devolo-0f4,30:d3:2d:37:20:f4,11,-86,stephane,00:24:2b:cf:13:21,1,-90,
27/10/2017 16:27:47,model=ONEPLUS A3003,32.1693635,34.81077836,30.0,1,varda,c4:12:f5:85:27:c2,1,-91,
27/10/2017 16:27:42,model=ONEPLUS A3003,32.16988349,34.81098312,31.0,8,ben_ami_2.4,c4:04:15:60:6a:b5,1,-72,Bezeq Free,62:04:15:60:6a:b6,1,-77,ben_ami_5,c4:04:15:60:6a:b6,48,-83,Shani - Green,54:b8:0a:34:78:90,5,-85,home,00:13:d4:0f:f3:ba,1,-86,HP-Setup>75-M277 LaserJet,92:cd:b6:2b:e9:75,1,-90,Shani - Green,54:b8:0a:34:68:90,6,-92,ZEISS_YEHUDA,00:1d:aa:fb:1f:b0,6,-93,
27/10/2017 16:27:41,model=ONEPLUS A3003,32.16997562,34.81102347,32.0,5,Bezeq Free F026CC,6a:0c:c8:1d:c8:28,1,-70,Neeman2.4,20:0c:c8:1d:c8:2b,1,-75,DIRECT-A4-HP OfficeJet 6950,c8:d3:ff:f9:48:a5,1,-77,oved-main_2EX,74:da:38:97:66:9d,6,-79,oved-main,74:da:3a:97:66:9e,6,-84,
27/10/2017 16:27:37,model=ONEPLUS A3003,32.17035569,34.81120586,32.0,3,stephane,14:cc:20:eb:e7:53,1,-76,devolo-0f4,30:d3:2d:37:20:f4,11,-87,stephane,00:24:2b:cf:13:21,1,-90,
27/10/2017 16:27:36,model=ONEPLUS A3003,32.17045361,34.81125689,33.0,3,Gil Kitchen,80:1f:02:a3:7d:62,6,-87,kenley-up,88:dc:96:3b:f5:e0,11,-90,varda,c4:12:f5:85:27:c2,1,-91,
27/10/2017 16:27:35,model=ONEPLUS A3003,32.17054823,34.81130618,33.0,1,urigil1,a0:ab:1b:5d:c2:60,10,-92,
27/10/2017 16:27:31,model=ONEPLUS A3003,32.17093107,34.81150762,34.0,15,ben_ami_2.4,c4:04:15:60:6a:b5,1,-72,Bezeq Free,62:04:15:60:6a:b6,1,-77,MB WLAN 37206,a0:56:b2:99:bb:b7,6,-78,U2I8L1M0X42,7c:b7:33:97:35:f1,1,-82,TP-LINK-BET,f8:d1:11:ce:e5:e6,4,-83,ben_ami_5,c4:04:15:60:6a:b6,48,-83,Shani - Green,54:b8:0a:34:78:90,5,-85,Helen.,a0:ab:1b:57:cd:42,6,-86,home,00:13:d4:0f:f3:ba,1,-86,joelle,7c:03:4c:bb:22:40,11,-88,
27/10/2017 16:27:26,model=ONEPLUS A3003,32.1714656,34.81175562,35.0,3,Gil Kitchen,80:1f:02:a3:7d:62,6,-87,kenley-up,88:dc:96:3b:f5:e0,11,-90,varda,c4:12:f5:85:27:c2,1,-91,
27/10/2017 16:27:25,model=ONEPLUS A3003,32.17158387,34.81180795,35.0,1,urigil1,a0:ab:1b:5d:c2:60,10,-92,
27/10/2017 16:27:22,model=ONEPLUS A3003,32.17193874,34.81195728,35.0,5,ben_ami_2.4,c4:04:15:60:6a:b5,1,-72,Bezeq Free,62:04:15:60:6a:b6,1,-77,ben_ami_5,c4:04:15:60:6a:b6,48,-83,DIRECT-AC-HP OfficeJet Pro 8720,70:5a:0f:f6:54:ad,5,-89,Shani - Green,54:b8:0a:34:68:90,6,-92,
27/10/2017 16:28:12,model=ONEPLUS A3003,32.16759701,34.80985743,21.0,2,888Guest,02:8d:db:6e:71:be,11,-84,Candan,c0:ff:d4:7b:82:30,1,-88,
27/10/2017 16:28:9,model=ONEPLUS A3003,32.16758618,34.80986741,19.0,4,888Free,06:8d:db:6e:71:6d,1,-90,KaymeraDev,00:f6:63:15:58:81,1,-93,kaymeraQA,00:f6:63:15:58:80,1,-94,KaymeraGuest,00:f6:63:15:58:82,1,-95,
